Sales_Order,new_revenue,legacy_revenue,revenue_diff,new_amount2,new_gp,legacy_gp,gp_diff,new_term_gp,legacy_term_gp,term_gp_diff,abs_revenue_diff,abs_gp_diff,abs_term_gp_diff
1347598,6232.0,1247.0,4985.0,2991.0,2617.5,623.5,1994.0,0.0,0.0,0.0,4985.0,1994.0,0.0
1347602,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1347603,2436.0,314.0,2122.0,2072.55,206.45,157.0,49.45,0.0,0.0,0.0,2122.0,49.45,0.0
1347629,113339.65,,113339.65,62034.21,51305.44,,51305.44,0.0,,0.0,113339.65,51305.44,0.0
1347640,4534.0,,4534.0,2672.89,1861.11,,1861.11,0.0,,0.0,4534.0,1861.11,0.0
1347641,151564.37,13713.0,137851.37,80829.17,63878.7,6856.5,57022.2,0.0,0.0,0.0,137851.37,57022.2,0.0
1347646,4988.0,998.0,3990.0,2394.0,2095.0,499.0,1596.0,0.0,0.0,0.0,3990.0,1596.0,0.0
1347650,32659.47,4706.0,27953.47,16441.95,13864.52,2353.0,11511.52,0.0,0.0,0.0,27953.47,11511.52,0.0
1347651,2024.0,405.0,1619.0,1052.03,769.47,202.5,566.97,0.0,0.0,0.0,1619.0,566.97,0.0
1347656,783.3,746.0,37.3,665.81,117.49,111.9,5.59,0.0,0.0,0.0,37.3,5.59,0.0
1347665,2495.0,2495.0,0.0,,2495.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347668,9360.0,9360.0,0.0,,9360.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347672,3737.5,747.5,2990.0,1794.0,1569.75,373.75,1196.0,0.0,0.0,0.0,2990.0,1196.0,0.0
1347673,12040.53,2145.0,9895.53,5937.44,5030.59,1072.5,3958.09,0.0,0.0,0.0,9895.53,3958.09,0.0
1347677,5661.94,1132.0,4529.94,2870.14,2225.8,566.0,1659.8,0.0,0.0,0.0,4529.94,1659.8,0.0
1347692,3392.0,3392.0,0.0,,3392.0,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347693,29725.09,29725.09,0.0,18846.7,10877.89,10877.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347697,9149.12,9149.12,0.0,17671.34,-8522.22,-8522.22,0.0,-8924.7,-8924.7,0.0,0.0,0.0,0.0
1347700,11922.0,11922.0,0.0,6739.2,4405.8,4405.8,0.0,3628.8,3628.8,0.0,0.0,0.0,0.0
1347708,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1347713,4260.75,,4260.75,2556.45,1704.3,,1704.3,0.0,,0.0,4260.75,1704.3,0.0
1347724,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
1347729,5353.59,1071.0,4282.59,2696.08,2122.01,535.5,1586.51,0.0,0.0,0.0,4282.59,1586.51,0.0
1347745,64267.78,12870.0,51397.78,30837.94,26994.84,6435.0,20559.84,0.0,0.0,0.0,51397.78,20559.84,0.0
1347747,589.5,589.5,0.0,,294.75,294.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347761,10252.65,1395.0,8857.65,5314.81,4240.34,697.5,3542.84,0.0,0.0,0.0,8857.65,3542.84,0.0
1347763,2877.0,2740.0,137.0,2437.68,439.32,418.4,20.92,0.0,0.0,0.0,137.0,20.92,0.0
1347766,3238.0,648.0,2590.0,1554.0,1360.0,324.0,1036.0,0.0,0.0,0.0,2590.0,1036.0,0.0
1347782,1477.35,1407.0,70.35,1255.75,221.6,211.05,10.55,0.0,0.0,0.0,70.35,10.55,0.0
1347785,11214.0,2244.0,8970.0,5382.0,4710.0,1122.0,3588.0,0.0,0.0,0.0,8970.0,3588.0,0.0
1347791,1640.0,1640.0,0.0,,1640.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347793,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1346285,6994.0,6994.0,0.0,4235.5,2468.5,2468.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346289,37510.94,6920.7,30590.24,30009.06,7501.88,1384.64,6117.24,1384.64,1384.64,0.0,30590.24,6117.24,0.0
1346290,7093.98,7093.98,0.0,4235.5,2568.48,2568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346293,4305.0,688.0,3617.0,2170.2,1790.8,344.0,1446.8,0.0,0.0,0.0,3617.0,1446.8,0.0
1346308,393.65,65.0,328.65,327.92,65.73,0.0,65.73,0.0,0.0,0.0,328.65,65.73,0.0
1346313,399.0,399.0,0.0,239.4,159.6,159.6,0.0,56.02,56.02,0.0,0.0,0.0,0.0
1346314,400.0,400.0,0.0,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346315,4982.16,,4982.16,3985.72,996.44,,996.44,0.0,,0.0,4982.16,996.44,0.0
1346320,4857.0,972.0,3885.0,2331.0,2040.0,486.0,1554.0,0.0,0.0,0.0,3885.0,1554.0,0.0
1346321,1020.0,1020.0,0.0,,1020.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346347,1497.0,1497.0,0.0,,1497.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346358,2074.0,2074.0,0.0,1244.4,829.6,829.6,0.0,290.36,290.36,0.0,0.0,0.0,0.0
1346410,5776.02,1155.0,4621.02,2691.6,2506.92,577.5,1929.42,0.0,0.0,0.0,4621.02,1929.42,0.0
1346415,7471.2,7471.2,0.0,4854.49,2616.71,2616.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346432,388.8,388.8,0.0,186.66,163.29,163.29,0.0,43.55,43.55,0.0,0.0,0.0,0.0
1346438,28467.79,5932.0,22535.79,13519.48,11982.31,2966.0,9016.31,0.0,0.0,0.0,22535.79,9016.31,0.0
1346452,8110.69,8110.69,0.0,5007.38,2900.81,2900.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346484,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346489,6223.0,6223.0,0.0,4233.67,1989.33,1989.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346491,1141.35,1087.0,54.35,970.15,171.2,163.05,8.15,0.0,0.0,0.0,54.35,8.15,0.0
1346496,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346506,4048.0,810.0,3238.0,2104.06,1538.94,405.0,1133.94,0.0,0.0,0.0,3238.0,1133.94,0.0
1346510,42340.0,42340.0,0.0,26565.38,15225.62,15225.62,0.0,620.99,620.99,0.0,0.0,0.0,0.0
1346517,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1346524,3364.0,3364.0,0.0,1536.6,1827.4,1827.4,0.0,827.4,827.4,0.0,0.0,0.0,0.0
1346528,4789.06,,4789.06,3831.23,957.83,,957.83,0.0,,0.0,4789.06,957.83,0.0
1346531,7093.98,7093.98,0.0,4235.5,2568.48,2568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346556,5799.5,5799.5,0.0,3505.73,2091.27,2091.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346591,129.15,123.0,6.15,103.32,25.83,24.6,1.23,0.0,0.0,0.0,6.15,1.23,0.0
1346599,10293.06,2144.0,8149.06,4711.27,4509.79,1072.0,3437.79,0.0,0.0,0.0,8149.06,3437.79,0.0
1346601,7094.0,7094.0,0.0,4235.5,2568.5,2568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346606,5084.0,5084.0,0.0,3233.09,1850.91,1850.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346609,4289.18,858.0,3431.18,1998.75,1861.43,429.0,1432.43,0.0,0.0,0.0,3431.18,1432.43,0.0
1346617,5250.0,5250.0,0.0,,5250.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346637,1969.8,1876.0,93.8,1666.56,303.24,288.8,14.44,0.0,0.0,0.0,93.8,14.44,0.0
1346645,26162.44,26162.44,0.0,19585.09,6577.35,6577.35,0.0,6577.35,6577.35,0.0,0.0,0.0,0.0
1346663,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346674,623.33,125.0,498.33,299.0,261.83,62.5,199.33,0.0,0.0,0.0,498.33,199.33,0.0
1346675,16209.2,16209.2,0.0,11644.16,4565.04,4565.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346678,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1346710,6433.77,1287.0,5146.77,2998.13,2792.14,643.5,2148.64,0.0,0.0,0.0,5146.77,2148.64,0.0
1346714,27981.02,0.0,27981.02,15706.06,12274.96,0.0,12274.96,0.0,0.0,0.0,27981.02,12274.96,0.0
1346719,66550.78,32589.58,33961.2,48697.93,13870.35,1607.68,12262.67,0.0,0.0,0.0,33961.2,12262.67,0.0
1346726,110670.8,110670.8,0.0,69515.68,39301.62,39301.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346731,295.0,295.0,0.0,177.0,118.0,118.0,0.0,40.26,40.26,0.0,0.0,0.0,0.0
1346733,98622.68,13101.0,85521.68,49956.02,42116.16,6550.5,35565.66,0.0,0.0,0.0,85521.68,35565.66,0.0
1346736,8496.0,8496.0,0.0,5994.86,1763.45,1763.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346750,2396.0,2396.0,0.0,2012.64,383.36,479.2,-95.84,0.0,0.0,0.0,0.0,95.84,0.0
1346754,2974.0,2974.0,0.0,,2974.0,2974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346759,7093.98,7093.98,0.0,4235.5,2568.48,2568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346791,1699.55,1618.62,80.93,,1699.55,1618.62,80.93,0.0,0.0,0.0,80.93,80.93,0.0
1346793,4814.0,4814.0,0.0,2796.88,1814.62,1814.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346796,33384.15,33384.15,0.0,21692.51,11691.64,11691.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346820,3844.0,3844.0,0.0,1788.0,1624.0,1624.0,0.0,293.44,293.44,0.0,0.0,0.0,0.0
1346837,6856.9,6856.9,0.0,4456.82,2400.08,2400.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346843,93620.92,93620.92,0.0,65972.2,27316.88,27316.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346852,10403.75,10403.75,0.0,6760.01,3643.74,3643.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346855,10765.5,2244.0,8521.5,5112.9,4530.6,1122.0,3408.6,0.0,0.0,0.0,8521.5,3408.6,0.0
1346859,10722.95,2145.0,8577.95,4996.88,4653.57,1072.5,3581.07,0.0,0.0,0.0,8577.95,3581.07,0.0
1346863,4788.5,998.0,3790.5,2274.3,2015.2,499.0,1516.2,0.0,0.0,0.0,3790.5,1516.2,0.0
1346870,5637.5,5637.5,0.0,3505.73,2010.27,2010.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346880,1869.0,374.0,1495.0,897.0,785.0,187.0,598.0,0.0,0.0,0.0,1495.0,598.0,0.0
1346890,193946.05,,193946.05,155156.88,38789.17,,38789.17,0.0,,0.0,193946.05,38789.17,0.0
1346908,4711.0,823.0,3888.0,2332.02,1967.48,411.5,1555.98,0.0,0.0,0.0,3888.0,1555.98,0.0
1346924,2494.0,499.0,1995.0,1197.0,1047.5,249.5,798.0,0.0,0.0,0.0,1995.0,798.0,0.0
1346928,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346929,5173.0,1035.0,4138.0,2689.11,1966.39,517.5,1448.89,0.0,0.0,0.0,4138.0,1448.89,0.0
1346933,8043.0,1436.0,6607.0,4763.55,2561.45,718.0,1843.45,0.0,0.0,0.0,6607.0,1843.45,0.0
1346943,17321.71,3465.0,13856.71,8313.79,7275.42,1732.5,5542.92,0.0,0.0,0.0,13856.71,5542.92,0.0
1346958,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346968,4288.98,857.8,3431.18,2058.71,1801.37,428.9,1372.47,0.0,0.0,0.0,3431.18,1372.47,0.0
1346973,60728.0,60728.0,0.0,45998.4,14729.6,14729.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346987,31460.3,29116.7,2343.6,23859.96,7600.34,7131.62,468.72,877.32,408.6,468.72,2343.6,468.72,468.72
1346988,1521.0,1521.0,0.0,730.2,638.8,638.8,0.0,169.6,169.6,0.0,0.0,0.0,0.0
1346992,247445.2,32511.0,214934.2,132525.63,98664.07,16255.5,82408.57,0.0,0.0,0.0,214934.2,82408.57,0.0
1347031,8250.55,1650.0,6600.55,3844.72,3580.83,825.0,2755.83,0.0,0.0,0.0,6600.55,2755.83,0.0
1347042,6794.0,6794.0,0.0,4235.5,2268.5,2268.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347054,224.86,224.86,0.0,,224.86,224.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347055,27139.0,27139.0,0.0,10018.07,17120.93,17120.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347066,258.0,258.0,0.0,203.82,54.18,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347077,2694.0,2694.0,0.0,1751.1,942.9,942.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347084,4612.73,660.0,3952.73,2372.11,1910.62,330.0,1580.62,0.0,0.0,0.0,3952.73,1580.62,0.0
1347092,23549.84,23549.84,0.0,0.0,23549.84,23549.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347101,1700.0,,1700.0,1054.0,646.0,,646.0,0.0,,0.0,1700.0,646.0,0.0
1347107,9417.0,9417.0,0.0,4519.8,3955.2,3955.2,0.0,1205.28,1205.28,0.0,0.0,0.0,0.0
1347108,1236.9,1178.0,58.9,1051.37,185.53,176.7,8.83,0.0,0.0,0.0,58.9,8.83,0.0
1347140,9186.7,9186.7,0.0,5398.66,3435.54,3435.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347143,3147.0,580.0,2567.0,1666.75,1190.25,290.0,900.25,0.0,0.0,0.0,2567.0,900.25,0.0
1347154,24953.4,24953.4,0.0,,24953.4,24953.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347156,2492.5,2492.5,0.0,,2492.5,2492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347162,41.0,41.0,0.0,,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347191,17600.0,17600.0,0.0,,17600.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347197,35178.0,31375.08,3802.92,,35178.0,31375.08,3802.92,0.0,0.0,0.0,3802.92,3802.92,0.0
1347198,2324.0,2324.0,0.0,1975.4,348.6,348.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347217,336.0,336.0,0.0,268.8,67.2,67.2,0.0,67.2,67.2,0.0,0.0,0.0,0.0
1347223,5419.0,5419.0,0.0,3505.73,1710.77,1710.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347230,1295.0,,1295.0,777.0,518.0,,518.0,0.0,,0.0,1295.0,518.0,0.0
1347233,13766.76,13766.76,0.0,8734.4,5032.36,5032.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347262,19849.4,,19849.4,15902.88,3946.52,,3946.52,0.0,,0.0,19849.4,3946.52,0.0
1347274,35192.4,35192.4,0.0,,35192.4,35192.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347275,7663.0,998.0,6665.0,2928.6,4235.4,499.0,3736.4,0.0,0.0,0.0,6665.0,3736.4,0.0
1347279,10589.74,10589.74,0.0,6158.88,3870.24,3870.24,0.0,3309.61,3309.61,0.0,0.0,0.0,0.0
1347280,299.0,,299.0,179.01,119.99,,119.99,0.0,,0.0,299.0,119.99,0.0
1347294,399.0,399.0,0.0,,199.5,199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347295,10943.4,10943.4,0.0,7109.83,3833.57,3833.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347299,13033.0,13033.0,0.0,9730.24,3302.76,3302.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347310,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1347323,12837.0,12837.0,0.0,7702.2,5134.8,5134.8,0.0,1793.58,1793.58,0.0,0.0,0.0,0.0
1347325,14187.96,14187.96,0.0,8471.0,5136.96,5136.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347333,2620.0,2620.0,0.0,1572.0,1048.0,1048.0,0.0,367.01,367.01,0.0,0.0,0.0,0.0
1347334,5310.6,5310.6,0.0,3505.73,1804.87,1804.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347335,21280.09,5002.84,16277.25,10720.16,8852.43,2343.11,6509.32,0.0,0.0,0.0,16277.25,6509.32,0.0
1347340,7423.59,1485.0,5938.59,3459.38,3221.71,742.5,2479.21,0.0,0.0,0.0,5938.59,2479.21,0.0
1347341,3456.0,3456.0,0.0,2073.6,1382.4,1382.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1347357,38014.34,,38014.34,22818.9,15195.44,,15195.44,0.0,,0.0,38014.34,15195.44,0.0
1347358,20000.0,20000.0,0.0,,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347364,13027.96,13027.96,0.0,8471.0,4556.96,4556.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347368,6514.0,6514.0,0.0,4235.5,2278.5,2278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347387,5989.0,5989.0,0.0,3617.7,2143.8,2143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347397,11292.65,,11292.65,7132.2,4160.45,,4160.45,0.0,,0.0,11292.65,4160.45,0.0
1347407,1495.0,,1495.0,845.2,649.8,,649.8,0.0,,0.0,1495.0,649.8,0.0
1347410,1869.0,374.0,1495.0,845.2,836.8,187.0,649.8,0.0,0.0,0.0,1495.0,649.8,0.0
1347414,14550.0,14550.0,0.0,8882.15,5667.85,5667.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347415,18082.8,18082.8,0.0,11750.14,6332.66,6332.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347426,11855.55,11291.0,564.55,10025.61,1829.94,1742.8,87.14,0.0,0.0,0.0,564.55,87.14,0.0
1347430,2160.0,2160.0,0.0,1036.8,907.2,907.2,0.0,241.92,241.92,0.0,0.0,0.0,0.0
1347435,659.4,628.0,31.4,560.49,98.91,94.2,4.71,0.0,0.0,0.0,31.4,4.71,0.0
1347451,683.55,651.0,32.55,581.02,102.53,97.65,4.88,0.0,0.0,0.0,32.55,4.88,0.0
1345938,20882.0,20882.0,0.0,12495.6,7557.4,7557.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345947,1851.15,1763.0,88.15,1571.85,279.3,266.0,13.3,0.0,0.0,0.0,88.15,13.3,0.0
1345950,12091.5,12091.5,0.0,4235.5,7566.0,7566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345958,1674.4,1591.0,83.4,1539.26,124.64,560.0,-435.36,0.0,0.0,0.0,83.4,435.36,0.0
1345962,1614.97,,1614.97,888.23,726.74,,726.74,0.0,,0.0,1614.97,726.74,0.0
1345971,2436.0,314.0,2122.0,1273.2,1005.8,157.0,848.8,0.0,0.0,0.0,2122.0,848.8,0.0
1345974,4320.0,4320.0,0.0,2073.6,1814.4,1814.4,0.0,483.84,483.84,0.0,0.0,0.0,0.0
1345976,5219.0,5219.0,0.0,3778.36,1440.64,1440.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345979,215.41,215.41,0.0,,215.41,215.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345998,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346006,4990.0,4990.0,0.0,,4990.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346012,7093.98,7093.98,0.0,4235.5,2568.48,2568.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346022,7096.5,7096.5,0.0,4235.5,2571.0,2571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346030,1318.8,1256.0,62.8,1120.98,197.82,188.4,9.42,0.0,0.0,0.0,62.8,9.42,0.0
1346042,10534.15,10534.15,0.0,7080.0,3454.15,3454.15,0.0,3454.15,3454.15,0.0,0.0,0.0,0.0
1346044,988.05,941.0,47.05,816.53,171.52,163.35,8.17,0.0,0.0,0.0,47.05,8.17,0.0
1346049,299.0,299.0,0.0,179.4,119.6,119.6,0.0,41.86,41.86,0.0,0.0,0.0,0.0
1346052,23465.21,23465.21,0.0,12088.7,10938.51,10938.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346061,11940.0,11940.0,0.0,9138.74,2801.26,2801.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346068,1192.5,1192.5,0.0,622.2,492.55,492.55,0.0,145.18,145.18,0.0,0.0,0.0,0.0
1346071,4235.7,4034.0,201.7,3404.52,831.18,791.6,39.58,0.0,0.0,0.0,201.7,39.58,0.0
1346107,5415.8,5415.8,0.0,4031.74,1384.06,1384.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346124,1995.0,1995.0,0.0,,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346132,8818.66,8818.66,0.0,5336.1,3313.56,3313.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346133,7050.0,7050.0,0.0,1888.0,4457.0,4457.0,0.0,3752.0,3752.0,0.0,0.0,0.0,0.0
1346139,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346142,10725.08,2145.0,8580.08,5147.79,4504.79,1072.5,3432.29,0.0,0.0,0.0,8580.08,3432.29,0.0
1346149,12833.0,2568.0,10265.0,6159.0,5390.0,1284.0,4106.0,0.0,0.0,0.0,10265.0,4106.0,0.0
1346150,1820.0,1820.0,0.0,2225.47,-405.47,-405.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346155,59586.0,59586.0,0.0,39280.8,20305.2,20305.2,0.0,20305.2,20305.2,0.0,0.0,0.0,0.0
1346160,6954.41,6954.41,0.0,4235.5,2498.7,2498.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346165,2990.0,,2990.0,1794.0,1196.0,,1196.0,0.0,,0.0,2990.0,1196.0,0.0
1346174,6995.0,6995.0,0.0,4235.5,2469.5,2469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346181,5381.75,1121.0,4260.75,2556.45,2264.8,560.5,1704.3,0.0,0.0,0.0,4260.75,1704.3,0.0
1346188,1875.0,,1875.0,1125.0,750.0,,750.0,0.0,,0.0,1875.0,750.0,0.0
1346190,78181.57,10560.0,67621.57,40682.63,32218.94,5280.0,26938.94,0.0,0.0,0.0,67621.57,26938.94,0.0
1346195,80758.24,80758.24,0.0,55470.8,25287.44,25287.44,0.0,25287.44,25287.44,0.0,0.0,0.0,0.0
1346208,1325.17,1325.17,0.0,,1325.17,1325.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346225,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1346231,5632.59,1127.0,4505.59,2673.38,2395.71,563.5,1832.21,0.0,0.0,0.0,4505.59,1832.21,0.0
1346236,3488.0,698.0,2790.0,1674.0,1465.0,349.0,1116.0,0.0,0.0,0.0,2790.0,1116.0,0.0
1346241,5373.31,,5373.31,4298.65,1074.66,,1074.66,0.0,,0.0,5373.31,1074.66,0.0
1346246,1575.0,1575.0,0.0,,1575.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347453,1058.0,1058.0,0.0,507.6,444.4,444.4,0.0,118.44,118.44,0.0,0.0,0.0,0.0
1347456,453.6,432.0,21.6,385.56,68.04,64.8,3.24,0.0,0.0,0.0,21.6,3.24,0.0
1347469,18710.82,1599.6,17111.22,14745.52,3965.3,543.06,3422.24,543.06,543.06,0.0,17111.22,3422.24,0.0
1347471,8250.55,1650.0,6600.55,3960.07,3465.48,825.0,2640.48,0.0,0.0,0.0,6600.55,2640.48,0.0
1347473,915.0,915.0,0.0,,915.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347476,5110.09,,5110.09,3230.45,1879.64,,1879.64,0.0,,0.0,5110.09,1879.64,0.0
1347487,622.72,622.72,0.0,,622.72,622.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347488,374.0,374.0,0.0,188.77,147.73,147.73,0.0,110.23,110.23,0.0,0.0,0.0,0.0
1347491,193.2,184.0,9.2,154.56,38.64,36.8,1.84,0.0,0.0,0.0,9.2,1.84,0.0
1347493,760.2,724.0,36.2,646.17,114.03,108.6,5.43,0.0,0.0,0.0,36.2,5.43,0.0
1347496,15149.42,1980.0,13169.42,7674.06,6485.36,990.0,5495.36,0.0,0.0,0.0,13169.42,5495.36,0.0
1347500,94364.55,89871.0,4493.55,80209.87,14154.68,13480.65,674.03,0.0,0.0,0.0,4493.55,674.03,0.0
1347507,4454.06,495.0,3959.06,2375.37,1831.19,247.5,1583.69,0.0,0.0,0.0,3959.06,1583.69,0.0
1347512,16443.35,10762.35,5681.0,8671.88,6568.47,4296.07,2272.4,0.0,0.0,0.0,5681.0,2272.4,0.0
1347516,6500.0,6500.0,0.0,4500.01,1999.99,1999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347527,1733.79,,1733.79,1387.04,346.75,,346.75,0.0,,0.0,1733.79,346.75,0.0
1347533,1619.0,324.0,1295.0,777.0,680.0,162.0,518.0,0.0,0.0,0.0,1295.0,518.0,0.0
1347534,17734.5,16890.0,844.5,15608.56,2125.94,2533.5,-407.56,0.0,0.0,0.0,844.5,407.56,0.0
1347535,4226.54,4025.28,201.26,3381.25,845.29,805.04,40.25,0.0,0.0,0.0,201.26,40.25,0.0
1347541,23530.5,22410.0,1120.5,20000.93,3529.57,3361.5,168.07,0.0,0.0,0.0,1120.5,168.07,0.0
1347553,7262.68,,7262.68,5810.14,1452.54,,1452.54,0.0,,0.0,7262.68,1452.54,0.0
1347555,9237.5,9237.5,0.0,6302.6,2934.9,2934.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347559,9615.0,9615.0,0.0,5981.66,3343.34,3343.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347567,1704.15,1623.0,81.15,1419.55,284.6,271.05,13.55,0.0,0.0,0.0,81.15,13.55,0.0
1347571,2382.34,340.34,2042.0,1230.99,1151.35,160.73,990.62,0.0,0.0,0.0,2042.0,990.62,0.0
1347579,744.5,97.0,647.5,388.5,307.5,48.5,259.0,0.0,0.0,0.0,647.5,259.0,0.0
1347591,10557.48,,10557.48,6334.29,4223.19,,4223.19,0.0,,0.0,10557.48,4223.19,0.0
1347599,17238.6,2475.0,14763.6,8858.65,7142.45,1237.5,5904.95,0.0,0.0,0.0,14763.6,5904.95,0.0
1347601,1814.4,1728.0,86.4,1542.24,272.16,259.2,12.96,0.0,0.0,0.0,86.4,12.96,0.0
